,Roslyn,Rust,Kubernetes
574,4.0,54.0,232.0
575,63.0,2.0,33.0
576,1.0,2.0,4.0
577,4.0,2.0,16.0
578,42.0,2.0,20.0
579,1.0,3.0,1.0
580,25.0,1.0,6.0
581,1.0,9.0,1.0
582,1.0,3.0,1.0
583,2.0,1.0,3.0
584,2.0,2.0,4.0
585,12.0,1.0,1.0
586,13.0,1.0,2.0
587,2.0,39.0,8.0
588,1.0,25.0,83.0
589,5.0,1.0,3.0
590,1.0,2.0,9.0
591,1.0,20.0,1.0
592,1.0,2.0,1.0
593,1.0,1.0,29.0
594,4.0,3.0,6.0
595,2.0,3.0,1.0
596,37.0,24.0,1.0
597,1.0,2.0,9.0
598,1.0,1.0,11.0
599,1.0,1.0,16.0
600,1.0,2.0,6.0
601,1.0,1.0,1.0
602,1.0,123.0,155.0
603,1.0,26.0,148.0
604,1.0,1.0,3.0
605,1.0,1.0,38.0
606,2.0,1.0,7.0
607,1.0,18.0,4.0
608,1.0,3.0,1.0
609,6.0,2.0,2.0
610,1.0,2.0,275.0
611,2.0,6.0,34.0
612,1.0,1.0,1059.0
613,1.0,40.0,3.0
614,4.0,19.0,1.0
615,1.0,2.0,1.0
616,28.0,1.0,5.0
617,23.0,2.0,15.0
618,14.0,2.0,14.0
619,42.0,6.0,46.0
620,1.0,7.0,3.0
621,1.0,25.0,3.0
622,1.0,1.0,2.0
623,1.0,16.0,1.0
624,2.0,123.0,1.0
625,150.0,1.0,32.0
626,1.0,1.0,7.0
627,1.0,65.0,25.0
628,8.0,1.0,37.0
629,1.0,5.0,1.0
630,1.0,2.0,1.0
631,1.0,5.0,1.0
632,1.0,20.0,1.0
633,1.0,1.0,6.0
634,1.0,3.0,2.0
635,79.0,1.0,69.0
636,3.0,21.0,5.0
637,33.0,1.0,3.0
638,3.0,8.0,2.0
639,2.0,3.0,2.0
640,2.0,1.0,26.0
641,122.0,1.0,56.0
642,3.0,4.0,21.0
643,27.0,3.0,2.0
644,3.0,12.0,190.0
645,3.0,1.0,5.0
646,6.0,2.0,26.0
647,32.0,1.0,1.0
648,6.0,2.0,4.0
649,1.0,1.0,4.0
650,9.0,1.0,5.0
651,13.0,1.0,1.0
652,1.0,2.0,2.0
653,2.0,2.0,9.0
654,2.0,1.0,2.0
655,17.0,1.0,2.0
656,10.0,1.0,2.0
