,Roslyn,Rust,Kubernetes
366,13.0,4.0,4.0
367,60.0,1.0,65.0
368,7.0,1.0,4.0
369,3.0,2.0,16.0
370,129.0,6.0,29.0
371,74.0,44.0,1.0
372,13.0,1.0,47.0
373,195.0,3.0,72.0
374,40.0,1.0,2.0
375,8.0,4.0,26.0
376,12.0,1.0,1.0
377,18.0,1.0,1.0
378,6.0,76.0,1.0
379,29.0,12.0,5.0
380,23.0,1.0,1.0
381,1.0,2.0,1.0
382,31.0,5.0,19.0
383,4.0,1.0,1.0
384,106.0,4.0,10.0
385,48.0,1.0,1.0
386,18.0,3.0,8.0
387,1.0,8.0,8.0
388,1.0,1.0,6.0
389,6.0,6.0,1.0
390,17.0,1.0,1.0
391,32.0,19.0,2.0
392,50.0,1.0,3.0
393,38.0,1.0,1.0
394,10.0,1.0,31.0
395,42.0,1.0,12.0
396,1.0,1.0,3.0
397,45.0,2.0,2.0
398,55.0,1.0,1.0
399,110.0,3.0,1.0
400,22.0,6.0,6.0
401,1.0,1.0,1.0
402,48.0,2.0,1.0
403,59.0,1.0,3.0
404,1.0,16.0,2.0
405,9.0,20.0,1.0
406,1.0,40.0,1.0
407,44.0,8.0,8.0
408,1.0,1.0,3.0
409,169.0,28.0,2.0
410,1.0,2.0,1.0
411,1.0,1.0,1.0
412,127.0,1.0,1.0
413,105.0,1.0,7.0
414,9.0,1.0,2.0
415,10.0,32.0,2.0
416,59.0,3.0,1.0
417,2.0,2.0,1.0
418,42.0,19.0,1.0
419,18.0,44.0,11.0
420,1.0,1.0,14.0
421,53.0,1.0,1.0
422,1.0,1.0,1.0
423,123.0,1.0,1.0
424,50.0,1.0,70.0
425,11.0,1.0,1.0
426,2.0,1.0,1.0
427,28.0,1.0,4.0
428,3.0,14.0,7.0
429,62.0,2.0,10.0
430,2.0,16.0,12.0
431,215.0,122.0,1.0
432,15.0,26.0,3.0
433,1.0,34.0,19.0
434,1.0,2.0,2.0
435,3.0,1.0,23.0
436,3.0,2.0,3.0
437,27.0,30.0,18.0
438,1.0,7.0,59.0
439,8.0,2.0,4.0
440,66.0,32.0,4.0
441,4.0,1.0,8.0
442,3.0,26.0,6.0
443,1.0,10.0,9.0
444,1.0,3.0,1.0
445,27.0,109.0,274.0
446,89.0,18.0,1.0
447,1.0,19.0,3.0
448,1.0,163.0,1.0
449,65.0,1.0,1.0
450,2.0,7.0,19.0
451,2.0,2.0,1.0
452,9.0,3.0,10.0
453,58.0,7.0,10.0
454,24.0,3.0,129.0
455,6.0,11.0,2.0
456,4.0,22.0,34.0
457,1.0,1.0,31.0
458,43.0,2.0,56.0
459,2.0,1.0,78.0
460,117.0,1.0,34.0
461,34.0,22.0,255.0
462,1.0,1.0,56.0
463,3.0,1.0,1.0
464,2.0,7.0,2.0
465,14.0,2.0,3.0
466,12.0,1.0,1.0
467,2.0,2.0,1.0
468,115.0,8.0,23.0
469,1.0,10.0,11.0
470,19.0,1.0,3.0
471,4.0,1.0,417.0
472,4.0,24.0,2.0
473,156.0,1.0,4.0
474,33.0,1.0,1.0
475,15.0,3.0,20.0
476,1.0,2.0,447.0
477,1.0,2.0,19.0
478,55.0,1.0,6.0
479,4.0,1.0,1.0
480,10.0,1.0,1.0
481,2.0,1.0,16.0
482,5.0,1.0,2.0
483,27.0,1.0,1.0
484,3.0,1.0,1.0
485,2.0,1.0,5.0
486,10.0,4.0,14.0
487,146.0,1.0,1.0
488,65.0,3.0,9.0
489,1.0,1.0,1.0
490,15.0,1.0,55.0
491,2.0,1.0,177.0
492,1.0,1.0,5.0
493,20.0,18.0,1.0
494,47.0,22.0,1.0
495,1.0,1.0,1.0
496,16.0,1.0,4.0
497,141.0,1.0,1600.0
498,22.0,1.0,5.0
499,167.0,2.0,1.0
500,9.0,11.0,1.0
501,3.0,1.0,21.0
502,3.0,2.0,8.0
503,5.0,1.0,1.0
504,7.0,1.0,205.0
505,3.0,2.0,3.0
506,55.0,11.0,1.0
507,27.0,1.0,31.0
508,15.0,1.0,11.0
509,6.0,2.0,13.0
510,1.0,3.0,30.0
511,26.0,4.0,29.0
512,13.0,3.0,31.0
513,1.0,10.0,1.0
514,1.0,1.0,1.0
515,1.0,1.0,1.0
516,8.0,1.0,2.0
517,10.0,1.0,1.0
518,1.0,1.0,55.0
519,5.0,1.0,2.0
520,1.0,1.0,1.0
521,7.0,2.0,51.0
522,1.0,1.0,226.0
523,1.0,1.0,1.0
524,1.0,80.0,8.0
525,2.0,1.0,1.0
526,23.0,1.0,5.0
527,1.0,1.0,4.0
528,1.0,45.0,11.0
529,1.0,14.0,1.0
530,1.0,1.0,26.0
531,1.0,36.0,252.0
532,1.0,1.0,1.0
533,1.0,2.0,3.0
534,1.0,4.0,23.0
535,4.0,5.0,18.0
536,1.0,1.0,12.0
537,1.0,1.0,3.0
538,1.0,28.0,7.0
539,8.0,11.0,1.0
540,1.0,6.0,23.0
541,33.0,5.0,9.0
542,42.0,20.0,2.0
543,39.0,1.0,4.0
544,1.0,22.0,2.0
545,13.0,5.0,1.0
546,1.0,1.0,69.0
547,1.0,6.0,3.0
548,1.0,1.0,3.0
549,2.0,1.0,3.0
550,90.0,15.0,41.0
551,31.0,1.0,4.0
552,1.0,1.0,22.0
553,1.0,1.0,2.0
554,2.0,1.0,64.0
555,7.0,1.0,1.0
556,32.0,1.0,6.0
557,3.0,226.0,1.0
558,3.0,6.0,24.0
559,1.0,1.0,24.0
560,1.0,56.0,3.0
561,16.0,1.0,25.0
562,1.0,36.0,44.0
563,29.0,8.0,5.0
564,1.0,525.0,23.0
565,53.0,4.0,3.0
566,1.0,1.0,14.0
567,1.0,5.0,99.0
568,17.0,1.0,8.0
569,1.0,165.0,6.0
570,1.0,1.0,25.0
571,1.0,5.0,33.0
572,17.0,123.0,1.0
573,75.0,1.0,2.0
574,1.0,3.0,5.0
575,1.0,5.0,1.0
576,2.0,1.0,5.0
577,50.0,1.0,4.0
578,1.0,1.0,18.0
579,1.0,2.0,17.0
580,2.0,3.0,2.0
581,2.0,18.0,3.0
582,10.0,1.0,1.0
583,13.0,1.0,52.0
584,1.0,19.0,1.0
585,36.0,1.0,1.0
586,2.0,2.0,3.0
587,2.0,1.0,2.0
588,11.0,1.0,1.0
589,1.0,1.0,26.0
590,1.0,3.0,1.0
591,1.0,1.0,11.0
592,21.0,1.0,94.0
593,3.0,1.0,17.0
594,68.0,1.0,21.0
595,2.0,4.0,1.0
596,15.0,1.0,6.0
597,91.0,3.0,1.0
598,1.0,1.0,1.0
599,1.0,1.0,1.0
600,1.0,1.0,5.0
601,94.0,1.0,3.0
602,54.0,1.0,1.0
603,1.0,1.0,1.0
604,141.0,8.0,1.0
605,1.0,30.0,4.0
606,1.0,1.0,6.0
607,1.0,44.0,14.0
608,21.0,9.0,6.0
609,1.0,1.0,13.0
610,1.0,1.0,2.0
611,110.0,4.0,1.0
612,34.0,1.0,16.0
613,1.0,1.0,13.0
614,3.0,9.0,1.0
615,6.0,2.0,15.0
616,63.0,10.0,2.0
617,2.0,16.0,24.0
618,7.0,8.0,1.0
619,12.0,1.0,1.0
620,31.0,1.0,2.0
621,1.0,2.0,8.0
622,178.0,6.0,24.0
623,2.0,5.0,1.0
624,17.0,2.0,1.0
625,8.0,3.0,1.0
626,1.0,30.0,1.0
627,4.0,2.0,36.0
628,52.0,1.0,12.0
629,7.0,66.0,11.0
630,28.0,1.0,5.0
631,11.0,10.0,90.0
632,15.0,2.0,4.0
633,44.0,4.0,15.0
634,77.0,1.0,19.0
635,2.0,2.0,1.0
636,34.0,8.0,6.0
637,3.0,1.0,57.0
638,27.0,7.0,6.0
639,28.0,5.0,1.0
640,1.0,1.0,3.0
641,2.0,1.0,7.0
642,21.0,1.0,1.0
643,1.0,1.0,98.0
644,49.0,1.0,85.0
645,124.0,57.0,1.0
646,17.0,3.0,28.0
647,43.0,1.0,1.0
648,3.0,2.0,7.0
649,1.0,1.0,4.0
650,5.0,4.0,1.0
651,8.0,2.0,3.0
652,5.0,1.0,34.0
653,4.0,6.0,25.0
654,4.0,5.0,8.0
655,62.0,7.0,56.0
656,102.0,2.0,1.0
657,9.0,72.0,11.0
658,62.0,1.0,1.0
659,1.0,1.0,3.0
660,40.0,24.0,32.0
661,101.0,5.0,44.0
662,29.0,2.0,1.0
663,8.0,91.0,17.0
664,2.0,2.0,1.0
665,2.0,9.0,7.0
666,2.0,2.0,18.0
667,25.0,3.0,1.0
668,8.0,1.0,3.0
669,1.0,1.0,13.0
670,86.0,1.0,31.0
671,1.0,25.0,44.0
672,115.0,1.0,1.0
673,97.0,6.0,3.0
674,24.0,1.0,6.0
675,82.0,1.0,2.0
676,1.0,2.0,37.0
677,13.0,1.0,38.0
678,1.0,35.0,11.0
679,1.0,212.0,6.0
680,1.0,123.0,3.0
681,1.0,16.0,4.0
682,62.0,1.0,20.0
683,45.0,5.0,2.0
684,10.0,1.0,1.0
685,1.0,1.0,7.0
686,101.0,1.0,13.0
687,9.0,99.0,1.0
688,28.0,1.0,57.0
689,10.0,2.0,14.0
690,2.0,7.0,3.0
691,7.0,1.0,37.0
692,4.0,1.0,3.0
693,60.0,1.0,1.0
694,7.0,2.0,1.0
695,3.0,2.0,2.0
696,65.0,49.0,6.0
697,1.0,1.0,1.0
698,1.0,2.0,3.0
699,88.0,2.0,5.0
700,4.0,1.0,1.0
701,81.0,1.0,7.0
702,5.0,1.0,1.0
703,1.0,4.0,9.0
704,3.0,1.0,2.0
705,10.0,6.0,6.0
706,3.0,17.0,66.0
707,7.0,1.0,1.0
708,1.0,1.0,20.0
709,47.0,17.0,1.0
710,12.0,1.0,1.0
711,1.0,1.0,6.0
712,1.0,1.0,6.0
713,2.0,9.0,5.0
714,121.0,1.0,55.0
715,36.0,67.0,2.0
716,1.0,24.0,1.0
717,2.0,7.0,68.0
718,112.0,17.0,1.0
719,1.0,22.0,48.0
720,8.0,1.0,1.0
721,1.0,1.0,1.0
722,13.0,44.0,13.0
723,1.0,1.0,4.0
724,3.0,62.0,1.0
725,6.0,8.0,3.0
726,2.0,1.0,8.0
727,1.0,1.0,1.0
728,20.0,1.0,4.0
729,2.0,1.0,10.0
730,9.0,1.0,2.0
731,25.0,1.0,1.0
732,2.0,7.0,2.0
733,15.0,1.0,3.0
734,3.0,2.0,41.0
735,10.0,30.0,2.0
736,1.0,1.0,1.0
737,2.0,40.0,32.0
738,32.0,2.0,5.0
739,18.0,3.0,7.0
740,6.0,1.0,1.0
741,2.0,1.0,12.0
742,22.0,1.0,27.0
743,1.0,1.0,1.0
744,1.0,1.0,15.0
745,1.0,2.0,1.0
746,1.0,5.0,1.0
747,1.0,81.0,15.0
748,1.0,19.0,25.0
749,1.0,1.0,41.0
750,1.0,72.0,19.0
751,1.0,1.0,51.0
752,1.0,1.0,2.0
753,1.0,1.0,2.0
754,1.0,2.0,1.0
755,22.0,1.0,35.0
756,24.0,3.0,20.0
757,1.0,2.0,1.0
758,2.0,8.0,12.0
759,2.0,7.0,10.0
760,1.0,2.0,2.0
761,1.0,1.0,26.0
762,1.0,1.0,2.0
763,4.0,1.0,1.0
764,62.0,1.0,9.0
765,4.0,4.0,4.0
766,108.0,1.0,27.0
767,1.0,1.0,1.0
768,2.0,3.0,3.0
769,39.0,4.0,2.0
770,84.0,2.0,84.0
771,24.0,9.0,2.0
772,1.0,1.0,49.0
773,2.0,4.0,28.0
774,5.0,1.0,56.0
775,34.0,1.0,8.0
776,1.0,6.0,2.0
777,3.0,2.0,1.0
778,4.0,23.0,34.0
779,2.0,1.0,5.0
780,2.0,2.0,10.0
781,3.0,4.0,1.0
782,14.0,1.0,1.0
783,5.0,3.0,2.0
784,4.0,5.0,23.0
785,4.0,1.0,4.0
786,49.0,11.0,38.0
787,1.0,1.0,39.0
788,29.0,14.0,19.0
789,1.0,15.0,2.0
790,10.0,1.0,42.0
791,1.0,68.0,1.0
792,1.0,1.0,1.0
793,1.0,9.0,1.0
794,1.0,1.0,1.0
795,1.0,5.0,3.0
796,1.0,1.0,3.0
797,12.0,1.0,1.0
798,1.0,1.0,69.0
799,2.0,1.0,4.0
800,1.0,4.0,5.0
801,3.0,1.0,1.0
802,74.0,6.0,19.0
803,35.0,4.0,15.0
804,20.0,1.0,1.0
805,1.0,3.0,3.0
806,1.0,5.0,1.0
807,1.0,2.0,2.0
808,1.0,88.0,1.0
809,3.0,1.0,7.0
810,1.0,89.0,2.0
811,1.0,24.0,83.0
812,4.0,1.0,1.0
813,4.0,2.0,10.0
814,1.0,1.0,8.0
815,11.0,4.0,12.0
816,1.0,1.0,2.0
817,2.0,59.0,4.0
818,38.0,1.0,1.0
819,2.0,18.0,25.0
820,1.0,1.0,1.0
821,1.0,1.0,1.0
822,5.0,5.0,4.0
823,6.0,72.0,2.0
824,1.0,1.0,26.0
825,10.0,1.0,1.0
826,1.0,1.0,1.0
827,1.0,3.0,2.0
828,23.0,2.0,4.0
829,89.0,3.0,5.0
830,3.0,15.0,34.0
831,1.0,29.0,23.0
832,5.0,47.0,7.0
833,129.0,5.0,1.0
834,1.0,3.0,1.0
835,75.0,1.0,1.0
836,1.0,6.0,4.0
837,1.0,4.0,11.0
838,1.0,8.0,3.0
839,28.0,71.0,7.0
840,13.0,1.0,1.0
841,162.0,31.0,8.0
842,1.0,6.0,7.0
843,14.0,19.0,1.0
844,2.0,6.0,27.0
845,96.0,3.0,27.0
846,1.0,5.0,2.0
847,14.0,1.0,2.0
848,4.0,22.0,6.0
849,18.0,1.0,1.0
850,21.0,1.0,1.0
851,5.0,1.0,1.0
852,20.0,4.0,2.0
853,43.0,175.0,6.0
854,2.0,2.0,13.0
855,8.0,45.0,65.0
856,49.0,1.0,2.0
857,10.0,1.0,5.0
858,14.0,2.0,1.0
859,103.0,2.0,1.0
860,32.0,78.0,1.0
861,40.0,1.0,1.0
862,125.0,1.0,3.0
863,1.0,3.0,1.0
864,63.0,1.0,19.0
865,88.0,1.0,1.0
866,35.0,1.0,3.0
867,51.0,21.0,2.0
868,109.0,12.0,1.0
869,1.0,1.0,148.0
870,31.0,1.0,2.0
871,138.0,1.0,4.0
872,116.0,57.0,1.0
873,5.0,3.0,2.0
874,52.0,4.0,97.0
875,34.0,1.0,3.0
876,40.0,3.0,2.0
877,1.0,11.0,5.0
878,4.0,1.0,73.0
879,27.0,3.0,24.0
880,6.0,9.0,1.0
881,1.0,1.0,7.0
882,1.0,1.0,3.0
883,16.0,4.0,1.0
884,2.0,1.0,70.0
885,24.0,10.0,32.0
886,10.0,15.0,1.0
887,5.0,6.0,5.0
888,7.0,2.0,86.0
889,12.0,1.0,1.0
890,8.0,1.0,1.0
891,1.0,16.0,1.0
892,1.0,1.0,1.0
893,126.0,3.0,4.0
894,15.0,12.0,1.0
895,11.0,65.0,1.0
896,1.0,6.0,3.0
897,3.0,20.0,10.0
898,90.0,1.0,57.0
899,1.0,1.0,77.0
900,1.0,1.0,1.0
901,1.0,2.0,1.0
902,53.0,3.0,1.0
903,1.0,180.0,3.0
904,88.0,66.0,82.0
905,182.0,1.0,4.0
906,15.0,118.0,8.0
907,12.0,1.0,1.0
908,49.0,5.0,48.0
909,9.0,2.0,2.0
910,51.0,1.0,1.0
911,5.0,6.0,4.0
912,47.0,10.0,3.0
913,10.0,6.0,551.0
914,1.0,8.0,1.0
915,29.0,3.0,1.0
916,1.0,1.0,6.0
917,4.0,15.0,7.0
918,2.0,1.0,2.0
919,10.0,169.0,6.0
920,5.0,80.0,5.0
921,17.0,1.0,1.0
922,1.0,1.0,1.0
923,6.0,1.0,1.0
924,3.0,28.0,1.0
925,136.0,1.0,1.0
926,6.0,11.0,3.0
927,2.0,1.0,1.0
928,1.0,1.0,1.0
929,8.0,10.0,1.0
930,3.0,13.0,1.0
931,49.0,6.0,1.0
932,111.0,1.0,1.0
933,3.0,13.0,1.0
934,26.0,8.0,48.0
935,1.0,4.0,13.0
936,2.0,91.0,1.0
937,3.0,1.0,37.0
938,6.0,2.0,1.0
939,1.0,1.0,2.0
940,1.0,2.0,7.0
941,1.0,4.0,1.0
942,1.0,1.0,1.0
943,45.0,56.0,12.0
944,47.0,3.0,4.0
945,1.0,1.0,1.0
946,24.0,5.0,58.0
947,6.0,3.0,23.0
948,2.0,2.0,1.0
949,57.0,1.0,12.0
950,22.0,7.0,1.0
951,8.0,12.0,1.0
952,1.0,7.0,1.0
953,1.0,1.0,1.0
954,1.0,7.0,1.0
955,6.0,1.0,2.0
956,6.0,37.0,55.0
957,15.0,3.0,1.0
958,4.0,14.0,2.0
959,3.0,1.0,1.0
960,1.0,8.0,3.0
961,1.0,1.0,1.0
962,2.0,17.0,1.0
963,2.0,1.0,1.0
964,1.0,6.0,4.0
965,2.0,1.0,1.0
966,1.0,8.0,1.0
967,1.0,1.0,1.0
968,8.0,6.0,1.0
969,19.0,1.0,1.0
970,8.0,1.0,1.0
971,4.0,3.0,6.0
972,1.0,1.0,7.0
973,1.0,2.0,1.0
974,2.0,1.0,1.0
975,1.0,16.0,1.0
976,1.0,34.0,1.0
977,3.0,2.0,1.0
978,1.0,9.0,7.0
